TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
main.java.view.Menu,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,854,0.3,3,73,292,929402,1576000001251,0.9411764705882353,11111111111111111111111111111111111111111111111111111000011111111111111100011111011111111111111111101111111111111111111111111100111111111111111111111111111111111111100111111111110111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110011111110011111111111111111111111111111111111,0.8677685950413223,1111111111111111111111111111101011000000101100110011011111111110111111111111111111111111111111111111111011111111111111111,1.0,1111111111111111111111111111111111111111,10,2,23,3,0.8710601719197708,1111111111111111111111100001100001111111111111111110101111111111111111111111111111000000111111111111111111111111111111111111111111111111111111111111111011111111111111111111111011111100000000001110001111111111111101111111111100111111101111111111110011111111111111111111111000001111111111111111110111111111111110111111111111111111111111101111111111111,0.36231884057971014,000011011010110010000000000000001101110100011011011011001100000100000,1.0,11111111111111111111111,0.7391304347826086,10111101011111111100110,0.8677685950413223,1111111111111111111111111111100001000110011011010010111111111111111111111111111111111101111111101111111111111111111111111
