TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
main.java.model.CarModel,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,102,0.3,3,24,71,119334,1576003896650,1.0,111111111111111111111,0.9183673469387755,1111111111111111111111111111111010101011111111111,1.0,1,0,0,1,1,0.8860759493670886,1111111111111110111111111111111111111111110011100111001111110011111111111111111,1.0,1111111111,1.0,11111111,1.0,11111111,0.9183673469387755,1111111111111111111111111110110111111110101111111
