TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
main.java.model.User,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,158,0.3,3,18,70,176106,1575993110575,0.7894736842105263,11111111111111111100000000111111111111,0.3939393939393939,111111111111100000000000000000000,1.0,11,0,0,2,1,0.49056603773584906,1111111111111111011111111111111111111111111111111111100000000000000000000000000000000000000000000000000000,0.9333333333333333,111111111111110,1.0,1111111,1.0,1111111,0.36363636363636365,011111111111100000000000000000000
